variable,value,count
precinct,Ward 11 Precinct 20,5
precinct,Ward 11 Precinct 21,5
precinct,Ward 11 Precinct 22,5
precinct,Ward 11 Precinct 23,5
precinct,Ward 11 Precinct 24,5
precinct,Ward 11 Precinct 25,5
precinct,Ward 11 Precinct 26,5
precinct,Ward 11 Precinct 27,5
precinct,Ward 11 Precinct 28,5
precinct,Ward 11 Precinct 29,5
precinct,Ward 11 Precinct 30,5
precinct,Ward 11 Precinct 31,5
precinct,Ward 11 Precinct 32,5
precinct,Ward 11 Precinct 33,5
precinct,Ward 11 Precinct 34,5
precinct,Ward 11 Precinct 35,4
precinct,Ward 11 Precinct 36,5
precinct,Ward 11 Precinct 37,5
precinct,Ward 11 Precinct 38,5
precinct,Ward 11 Precinct 4,1
precinct,Ward 11 Precinct 6,1
precinct,Ward 11 Precinct 7,2
precinct,Ward 11 Precinct 8,2
precinct,Ward 11 Precinct 9,1
precinct,Ward 12,15
precinct,Ward 12 Precinct 01,5
precinct,Ward 12 Precinct 02,5
precinct,Ward 12 Precinct 03,5
precinct,Ward 12 Precinct 04,5
precinct,Ward 12 Precinct 05,5
precinct,Ward 12 Precinct 06,5
precinct,Ward 12 Precinct 07,5
precinct,Ward 12 Precinct 08,5
precinct,Ward 12 Precinct 09,5
precinct,Ward 12 Precinct 1,1
precinct,Ward 12 Precinct 10,5
precinct,Ward 12 Precinct 11,6
precinct,Ward 12 Precinct 12,5
precinct,Ward 12 Precinct 13,6
precinct,Ward 12 Precinct 14,5
precinct,Ward 12 Precinct 15,6
precinct,Ward 12 Precinct 16,7
precinct,Ward 12 Precinct 17,5
precinct,Ward 12 Precinct 18,5
precinct,Ward 12 Precinct 19,5
precinct,Ward 12 Precinct 2,1
precinct,Ward 12 Precinct 20,5
precinct,Ward 12 Precinct 21,5
precinct,Ward 12 Precinct 22,5
precinct,Ward 12 Precinct 23,5
precinct,Ward 12 Precinct 3,1
precinct,Ward 12 Precinct 4,1
precinct,Ward 12 Precinct 5,1
precinct,Ward 12 Precinct 6,1
precinct,Ward 12 Precinct 7,2
precinct,Ward 12 Precinct 9,1
precinct,Ward 13,15
precinct,Ward 13 Precinct 01,5
precinct,Ward 13 Precinct 02,5
precinct,Ward 13 Precinct 03,5
precinct,Ward 13 Precinct 04,4
precinct,Ward 13 Precinct 05,5
precinct,Ward 13 Precinct 06,5
precinct,Ward 13 Precinct 07,5
precinct,Ward 13 Precinct 08,5
precinct,Ward 13 Precinct 09,5
precinct,Ward 13 Precinct 10,5
precinct,Ward 13 Precinct 11,5
precinct,Ward 13 Precinct 12,6
precinct,Ward 13 Precinct 13,5
precinct,Ward 13 Precinct 14,5
precinct,Ward 13 Precinct 15,5
precinct,Ward 13 Precinct 16,5
precinct,Ward 13 Precinct 17,5
precinct,Ward 13 Precinct 18,5
precinct,Ward 13 Precinct 19,5
precinct,Ward 13 Precinct 2,1
precinct,Ward 13 Precinct 20,5
precinct,Ward 13 Precinct 21,6
precinct,Ward 13 Precinct 22,5
precinct,Ward 13 Precinct 23,5
precinct,Ward 13 Precinct 24,5
precinct,Ward 13 Precinct 25,5
precinct,Ward 13 Precinct 26,5
precinct,Ward 13 Precinct 27,5
precinct,Ward 13 Precinct 28,5
precinct,Ward 13 Precinct 29,5
precinct,Ward 13 Precinct 30,5
precinct,Ward 13 Precinct 31,5
precinct,Ward 13 Precinct 32,5
precinct,Ward 13 Precinct 33,5
precinct,Ward 13 Precinct 34,5
precinct,Ward 13 Precinct 35,4
precinct,Ward 13 Precinct 36,4
precinct,Ward 13 Precinct 37,5
precinct,Ward 13 Precinct 38,5
precinct,Ward 13 Precinct 39,5
precinct,Ward 13 Precinct 40,4
precinct,Ward 13 Precinct 41,5
precinct,Ward 13 Precinct 42,5
precinct,Ward 13 Precinct 43,5
precinct,Ward 13 Precinct 44,5
precinct,Ward 13 Precinct 45,5
precinct,Ward 13 Precinct 46,5
precinct,Ward 13 Precinct 47,5
precinct,Ward 13 Precinct 48,5
precinct,Ward 14,15
precinct,Ward 14 Precinct 01,5
precinct,Ward 14 Precinct 02,5
precinct,Ward 14 Precinct 03,5
precinct,Ward 14 Precinct 04,5
precinct,Ward 14 Precinct 05,5
precinct,Ward 14 Precinct 06,5
precinct,Ward 14 Precinct 07,5
precinct,Ward 14 Precinct 08,5
precinct,Ward 14 Precinct 09,5
precinct,Ward 14 Precinct 1,1
precinct,Ward 14 Precinct 10,5
precinct,Ward 14 Precinct 11,5
precinct,Ward 14 Precinct 12,5
precinct,Ward 14 Precinct 13,5
precinct,Ward 14 Precinct 14,5
precinct,Ward 14 Precinct 15,5
precinct,Ward 14 Precinct 16,5
precinct,Ward 14 Precinct 17,5
precinct,Ward 14 Precinct 18,5
precinct,Ward 14 Precinct 19,5
precinct,Ward 14 Precinct 2,1
precinct,Ward 14 Precinct 20,5
precinct,Ward 14 Precinct 21,5
precinct,Ward 14 Precinct 22,5
precinct,Ward 14 Precinct 23,5
precinct,Ward 14 Precinct 24,5
precinct,Ward 14 Precinct 25,5
precinct,Ward 14 Precinct 26,5
precinct,Ward 14 Precinct 27,5
precinct,Ward 14 Precinct 28,5
precinct,Ward 14 Precinct 29,5
precinct,Ward 14 Precinct 30,4
precinct,Ward 14 Precinct 31,5
precinct,Ward 14 Precinct 4,1
precinct,Ward 14 Precinct 5,1
precinct,Ward 15,15
precinct,Ward 15 Precinct 01,5
precinct,Ward 15 Precinct 02,4
precinct,Ward 15 Precinct 03,5
precinct,Ward 15 Precinct 04,5
precinct,Ward 15 Precinct 05,5
precinct,Ward 15 Precinct 06,5
precinct,Ward 15 Precinct 07,4
precinct,Ward 15 Precinct 08,5
precinct,Ward 15 Precinct 09,5
precinct,Ward 15 Precinct 1,1
precinct,Ward 15 Precinct 10,5
precinct,Ward 15 Precinct 11,5
precinct,Ward 15 Precinct 12,5
precinct,Ward 15 Precinct 13,5
precinct,Ward 15 Precinct 14,5
precinct,Ward 15 Precinct 15,5
precinct,Ward 15 Precinct 16,5
precinct,Ward 15 Precinct 17,5
precinct,Ward 15 Precinct 18,5
precinct,Ward 15 Precinct 19,5
precinct,Ward 15 Precinct 20,4
precinct,Ward 15 Precinct 21,4
precinct,Ward 15 Precinct 22,5
precinct,Ward 15 Precinct 23,5
precinct,Ward 15 Precinct 24,4
precinct,Ward 16,15
precinct,Ward 16 Precinct 01,5
precinct,Ward 16 Precinct 02,5
precinct,Ward 16 Precinct 03,4
precinct,Ward 16 Precinct 04,4
precinct,Ward 16 Precinct 05,5
precinct,Ward 16 Precinct 06,5
precinct,Ward 16 Precinct 07,5
precinct,Ward 16 Precinct 08,5
precinct,Ward 16 Precinct 09,5
precinct,Ward 16 Precinct 10,5
precinct,Ward 16 Precinct 11,5
precinct,Ward 16 Precinct 12,5
precinct,Ward 16 Precinct 13,5
precinct,Ward 16 Precinct 14,5
precinct,Ward 16 Precinct 15,5
precinct,Ward 16 Precinct 16,5
precinct,Ward 16 Precinct 17,5
precinct,Ward 16 Precinct 18,5
precinct,Ward 16 Precinct 19,5
precinct,Ward 16 Precinct 20,5
precinct,Ward 16 Precinct 21,5
precinct,Ward 16 Precinct 22,5
precinct,Ward 16 Precinct 23,5
precinct,Ward 16 Precinct 24,5
precinct,Ward 16 Precinct 25,5
precinct,Ward 16 Precinct 26,5
precinct,Ward 16 Precinct 27,5
precinct,Ward 16 Precinct 28,4
precinct,Ward 16 Precinct 29,3
precinct,Ward 16 Precinct 30,3
precinct,Ward 16 Precinct 31,5
precinct,Ward 16 Precinct 32,5
precinct,Ward 16 Precinct 33,4
precinct,Ward 16 Precinct 34,5
precinct,Ward 16 Precinct 35,5
precinct,Ward 16 Precinct 36,4
precinct,Ward 17,15
precinct,Ward 17 Precinct 01,5
precinct,Ward 17 Precinct 02,5
precinct,Ward 17 Precinct 03,5
precinct,Ward 17 Precinct 04,5
precinct,Ward 17 Precinct 05,5
precinct,Ward 17 Precinct 06,5
precinct,Ward 17 Precinct 07,5
precinct,Ward 17 Precinct 08,3
precinct,Ward 17 Precinct 09,5
precinct,Ward 17 Precinct 10,5
precinct,Ward 17 Precinct 11,5
precinct,Ward 17 Precinct 12,5
precinct,Ward 17 Precinct 13,4
precinct,Ward 17 Precinct 14,5
precinct,Ward 17 Precinct 15,5
precinct,Ward 17 Precinct 16,5
precinct,Ward 17 Precinct 17,5
precinct,Ward 17 Precinct 18,5
precinct,Ward 17 Precinct 19,3
precinct,Ward 17 Precinct 20,5
precinct,Ward 17 Precinct 21,5
precinct,Ward 17 Precinct 22,4
precinct,Ward 17 Precinct 23,5
precinct,Ward 17 Precinct 24,5
precinct,Ward 17 Precinct 25,5
precinct,Ward 17 Precinct 26,4
precinct,Ward 17 Precinct 27,5
precinct,Ward 17 Precinct 28,4
precinct,Ward 17 Precinct 29,5
precinct,Ward 17 Precinct 30,5
precinct,Ward 17 Precinct 31,5
precinct,Ward 17 Precinct 32,2
precinct,Ward 17 Precinct 33,5
precinct,Ward 17 Precinct 34,5
precinct,Ward 17 Precinct 35,5
precinct,Ward 17 Precinct 36,4
precinct,Ward 17 Precinct 37,3
precinct,Ward 17 Precinct 38,5
precinct,Ward 17 Precinct 39,5
precinct,Ward 17 Precinct 40,4
precinct,Ward 17 Precinct 41,4
precinct,Ward 18,15
precinct,Ward 18 Precinct 01,5
precinct,Ward 18 Precinct 02,5
precinct,Ward 18 Precinct 03,5
precinct,Ward 18 Precinct 04,5
precinct,Ward 18 Precinct 05,5
precinct,Ward 18 Precinct 06,5
precinct,Ward 18 Precinct 07,5
precinct,Ward 18 Precinct 08,5
precinct,Ward 18 Precinct 09,5
precinct,Ward 18 Precinct 10,5
precinct,Ward 18 Precinct 11,5
precinct,Ward 18 Precinct 12,5
precinct,Ward 18 Precinct 13,5
precinct,Ward 18 Precinct 14,5
precinct,Ward 18 Precinct 15,5
precinct,Ward 18 Precinct 16,5
precinct,Ward 18 Precinct 17,5
precinct,Ward 18 Precinct 18,5
precinct,Ward 18 Precinct 19,5
precinct,Ward 18 Precinct 20,5
precinct,Ward 18 Precinct 21,5
precinct,Ward 18 Precinct 22,5
precinct,Ward 18 Precinct 23,5
precinct,Ward 18 Precinct 24,5
precinct,Ward 18 Precinct 25,5
precinct,Ward 18 Precinct 26,5
precinct,Ward 18 Precinct 27,4
precinct,Ward 18 Precinct 28,5
precinct,Ward 18 Precinct 29,5
precinct,Ward 18 Precinct 30,5
precinct,Ward 18 Precinct 31,5
precinct,Ward 18 Precinct 32,5
precinct,Ward 18 Precinct 33,5
precinct,Ward 18 Precinct 34,5
precinct,Ward 18 Precinct 35,5
precinct,Ward 18 Precinct 36,5
precinct,Ward 18 Precinct 37,5
precinct,Ward 18 Precinct 38,5
precinct,Ward 18 Precinct 39,5
precinct,Ward 18 Precinct 40,5
precinct,Ward 18 Precinct 41,5
precinct,Ward 18 Precinct 42,5
precinct,Ward 18 Precinct 43,5
precinct,Ward 18 Precinct 44,5
precinct,Ward 18 Precinct 45,5
precinct,Ward 18 Precinct 46,5
precinct,Ward 18 Precinct 47,5
precinct,Ward 18 Precinct 48,5
precinct,Ward 18 Precinct 49,4
precinct,Ward 18 Precinct 50,4
precinct,Ward 19,15
precinct,Ward 19 Precinct 01,5
precinct,Ward 19 Precinct 02,5
precinct,Ward 19 Precinct 03,5
precinct,Ward 19 Precinct 04,5
precinct,Ward 19 Precinct 05,5
precinct,Ward 19 Precinct 06,5
precinct,Ward 19 Precinct 07,5
precinct,Ward 19 Precinct 08,5
precinct,Ward 19 Precinct 09,5
precinct,Ward 19 Precinct 10,5
precinct,Ward 19 Precinct 11,5
precinct,Ward 19 Precinct 12,5
precinct,Ward 19 Precinct 13,5
precinct,Ward 19 Precinct 14,5
precinct,Ward 19 Precinct 15,5
precinct,Ward 19 Precinct 16,5
precinct,Ward 19 Precinct 17,5
precinct,Ward 19 Precinct 18,5
precinct,Ward 19 Precinct 19,5
precinct,Ward 19 Precinct 20,5
precinct,Ward 19 Precinct 21,5
precinct,Ward 19 Precinct 22,5
precinct,Ward 19 Precinct 23,5
precinct,Ward 19 Precinct 24,5
precinct,Ward 19 Precinct 25,5
precinct,Ward 19 Precinct 26,5
precinct,Ward 19 Precinct 27,5
precinct,Ward 19 Precinct 28,5
precinct,Ward 19 Precinct 29,5
precinct,Ward 19 Precinct 30,5
precinct,Ward 19 Precinct 31,5
precinct,Ward 19 Precinct 32,5
precinct,Ward 19 Precinct 33,5
precinct,Ward 19 Precinct 34,5
precinct,Ward 19 Precinct 35,5
precinct,Ward 19 Precinct 36,5
precinct,Ward 19 Precinct 37,5
precinct,Ward 19 Precinct 38,5
precinct,Ward 19 Precinct 39,4
precinct,Ward 19 Precinct 40,5
precinct,Ward 19 Precinct 41,5
precinct,Ward 19 Precinct 42,5
precinct,Ward 19 Precinct 43,5
precinct,Ward 19 Precinct 44,5
precinct,Ward 19 Precinct 45,5
precinct,Ward 19 Precinct 46,5
precinct,Ward 19 Precinct 47,5
precinct,Ward 19 Precinct 48,5
precinct,Ward 19 Precinct 49,5
precinct,Ward 19 Precinct 50,5
precinct,Ward 19 Precinct 51,5
precinct,Ward 19 Precinct 52,5
precinct,Ward 19 Precinct 53,5
precinct,Ward 19 Precinct 54,5
precinct,Ward 19 Precinct 55,5
precinct,Ward 19 Precinct 56,5
precinct,Ward 19 Precinct 57,5
precinct,Ward 1A,36
precinct,Ward 2,301
precinct,Ward 2 Ansonia Armory,24
precinct,Ward 2 ED 1,9
precinct,Ward 2 ED 2,9
precinct,Ward 2 ED 3,9
precinct,Ward 2 Precinct 1,1
precinct,Ward 2 Precinct 10,1
precinct,Ward 2 Precinct 11,1
precinct,Ward 2 Precinct 4,1
precinct,Ward 2 Precinct 8,1
precinct,Ward 2 Precinct 9,2
precinct,Ward 2-1,8
precinct,Ward 2-2,8
precinct,Ward 2-3,8
precinct,Ward 20,15
precinct,Ward 20 Precinct 01,5
precinct,Ward 20 Precinct 02,4
precinct,Ward 20 Precinct 03,5
precinct,Ward 20 Precinct 04,5
precinct,Ward 20 Precinct 05,5
precinct,Ward 20 Precinct 06,5
precinct,Ward 20 Precinct 07,5
precinct,Ward 20 Precinct 08,5
precinct,Ward 20 Precinct 09,5
precinct,Ward 20 Precinct 10,5
precinct,Ward 20 Precinct 11,5
precinct,Ward 20 Precinct 12,4
precinct,Ward 20 Precinct 13,5
precinct,Ward 20 Precinct 14,5
precinct,Ward 20 Precinct 15,5
precinct,Ward 20 Precinct 16,5
precinct,Ward 20 Precinct 17,5
precinct,Ward 20 Precinct 18,5
precinct,Ward 20 Precinct 19,5
precinct,Ward 20 Precinct 20,5
precinct,Ward 20 Precinct 21,5
precinct,Ward 20 Precinct 22,5
precinct,Ward 20 Precinct 23,5
precinct,Ward 20 Precinct 24,5
precinct,Ward 20 Precinct 25,5
precinct,Ward 20 Precinct 26,5
precinct,Ward 20 Precinct 27,5
precinct,Ward 20 Precinct 28,5
precinct,Ward 20 Precinct 29,5
precinct,Ward 20 Precinct 30,5
precinct,Ward 20 Precinct 31,5
precinct,Ward 20 Precinct 32,5
precinct,Ward 20 Precinct 33,5
precinct,Ward 20 Precinct 34,5
precinct,Ward 20 Precinct 35,5
precinct,Ward 20 Precinct 36,4
precinct,Ward 20 Precinct 37,3
precinct,Ward 20 Precinct 38,3
precinct,Ward 20 Precinct 39,2
precinct,Ward 21,15
precinct,Ward 21 Precinct 01,5
precinct,Ward 21 Precinct 02,4
precinct,Ward 21 Precinct 03,5
precinct,Ward 21 Precinct 04,5
precinct,Ward 21 Precinct 05,3
precinct,Ward 21 Precinct 06,5
precinct,Ward 21 Precinct 07,5
precinct,Ward 21 Precinct 08,5
precinct,Ward 21 Precinct 09,5
precinct,Ward 21 Precinct 10,5
precinct,Ward 21 Precinct 11,4
precinct,Ward 21 Precinct 12,5
precinct,Ward 21 Precinct 13,5
precinct,Ward 21 Precinct 14,5
precinct,Ward 21 Precinct 15,5
precinct,Ward 21 Precinct 16,5
precinct,Ward 21 Precinct 17,5
precinct,Ward 21 Precinct 18,5
precinct,Ward 21 Precinct 19,5
precinct,Ward 21 Precinct 20,5
precinct,Ward 21 Precinct 21,4
precinct,Ward 21 Precinct 22,5
precinct,Ward 21 Precinct 23,4
precinct,Ward 21 Precinct 24,5
precinct,Ward 21 Precinct 25,5
precinct,Ward 21 Precinct 26,5
precinct,Ward 21 Precinct 27,4
precinct,Ward 21 Precinct 28,5
precinct,Ward 21 Precinct 29,5
precinct,Ward 21 Precinct 30,5
precinct,Ward 21 Precinct 31,5
precinct,Ward 21 Precinct 32,5
precinct,Ward 21 Precinct 33,4
precinct,Ward 21 Precinct 34,5
precinct,Ward 21 Precinct 35,5
precinct,Ward 21 Precinct 36,4
precinct,Ward 21 Precinct 37,5
precinct,Ward 21 Precinct 38,5
precinct,Ward 21 Precinct 39,4
precinct,Ward 21 Precinct 40,5
precinct,Ward 21 Precinct 41,5
precinct,Ward 21 Precinct 42,5
precinct,Ward 21 Precinct 43,4
precinct,Ward 21 Precinct 44,5
precinct,Ward 21 Precinct 45,4
precinct,Ward 21 Precinct 46,5
precinct,Ward 21 Precinct 47,5
precinct,Ward 21 Precinct 48,5
precinct,Ward 21 Precinct 49,5
precinct,Ward 21 Precinct 50,4
precinct,Ward 21 Precinct 51,5
precinct,Ward 21 Precinct 52,4
precinct,Ward 21 Precinct 53,5
precinct,Ward 21 Precinct 54,5
precinct,Ward 22,15
precinct,Ward 22 Precinct 01,5
precinct,Ward 22 Precinct 02,5
precinct,Ward 22 Precinct 03,5
precinct,Ward 22 Precinct 04,5
precinct,Ward 22 Precinct 05,5
precinct,Ward 22 Precinct 06,5
precinct,Ward 22 Precinct 07,5
precinct,Ward 22 Precinct 08,5
precinct,Ward 22 Precinct 09,5
precinct,Ward 22 Precinct 10,5
precinct,Ward 22 Precinct 11,5
precinct,Ward 22 Precinct 12,5
precinct,Ward 22 Precinct 13,5
precinct,Ward 22 Precinct 14,5
precinct,Ward 22 Precinct 15,5
precinct,Ward 22 Precinct 16,5
precinct,Ward 22 Precinct 17,5
precinct,Ward 22 Precinct 18,5
precinct,Ward 22 Precinct 19,4
precinct,Ward 22 Precinct 20,5
precinct,Ward 22 Precinct 21,5
precinct,Ward 22 Precinct 22,5
precinct,Ward 22 Precinct 23,5
precinct,Ward 22 Precinct 24,5
precinct,Ward 22 Precinct 25,5
precinct,Ward 23,15
precinct,Ward 23 Precinct 01,5
precinct,Ward 23 Precinct 02,5
precinct,Ward 23 Precinct 03,5
precinct,Ward 23 Precinct 04,5
precinct,Ward 23 Precinct 05,5
precinct,Ward 23 Precinct 06,5
precinct,Ward 23 Precinct 07,5
precinct,Ward 23 Precinct 08,5
precinct,Ward 23 Precinct 09,5
precinct,Ward 23 Precinct 10,5
precinct,Ward 23 Precinct 11,5
precinct,Ward 23 Precinct 12,5
precinct,Ward 23 Precinct 13,5
precinct,Ward 23 Precinct 14,5
precinct,Ward 23 Precinct 15,5
precinct,Ward 23 Precinct 16,5
precinct,Ward 23 Precinct 17,5
precinct,Ward 23 Precinct 18,5
precinct,Ward 23 Precinct 19,5
precinct,Ward 23 Precinct 20,5
precinct,Ward 23 Precinct 21,5
precinct,Ward 23 Precinct 22,5
precinct,Ward 23 Precinct 23,5
precinct,Ward 23 Precinct 24,5
precinct,Ward 23 Precinct 25,5
precinct,Ward 23 Precinct 26,5
precinct,Ward 23 Precinct 27,5
precinct,Ward 23 Precinct 28,5
precinct,Ward 23 Precinct 29,5
precinct,Ward 23 Precinct 30,5
precinct,Ward 23 Precinct 31,5
precinct,Ward 23 Precinct 32,5
precinct,Ward 23 Precinct 33,5
precinct,Ward 23 Precinct 34,5
precinct,Ward 23 Precinct 35,5
precinct,Ward 23 Precinct 36,5
precinct,Ward 23 Precinct 37,5
precinct,Ward 23 Precinct 38,5
precinct,Ward 23 Precinct 39,5
precinct,Ward 24,15
precinct,Ward 24 Precinct 01,5
precinct,Ward 24 Precinct 02,5
precinct,Ward 24 Precinct 03,5
precinct,Ward 24 Precinct 04,5
precinct,Ward 24 Precinct 05,4
precinct,Ward 24 Precinct 06,5
precinct,Ward 24 Precinct 07,4
precinct,Ward 24 Precinct 08,5
precinct,Ward 24 Precinct 09,5
precinct,Ward 24 Precinct 10,4
precinct,Ward 24 Precinct 11,5
precinct,Ward 24 Precinct 12,5
precinct,Ward 24 Precinct 13,5
precinct,Ward 24 Precinct 14,5
precinct,Ward 24 Precinct 15,4
precinct,Ward 24 Precinct 16,5
precinct,Ward 24 Precinct 17,5
precinct,Ward 24 Precinct 18,4
precinct,Ward 24 Precinct 19,5
precinct,Ward 24 Precinct 20,5
precinct,Ward 24 Precinct 21,4
precinct,Ward 24 Precinct 22,5
precinct,Ward 24 Precinct 23,4
precinct,Ward 24 Precinct 24,5
precinct,Ward 24 Precinct 25,4
precinct,Ward 24 Precinct 26,5
precinct,Ward 24 Precinct 27,5
precinct,Ward 24 Precinct 28,5
precinct,Ward 24 Precinct 29,4
precinct,Ward 24 Precinct 30,3
precinct,Ward 24 Precinct 31,5
precinct,Ward 24 Precinct 32,4
precinct,Ward 24 Precinct 33,5
precinct,Ward 24 Precinct 34,5
precinct,Ward 24 Precinct 35,3
precinct,Ward 24 Precinct 36,5
precinct,Ward 24 Precinct 37,5
precinct,Ward 24 Precinct 38,4
precinct,Ward 24 Precinct 39,5
precinct,Ward 24 Precinct 40,4
precinct,Ward 24 Precinct 41,5
precinct,Ward 25,15
precinct,Ward 25 Precinct 01,5
precinct,Ward 25 Precinct 02,5
precinct,Ward 25 Precinct 03,5
precinct,Ward 25 Precinct 04,5
precinct,Ward 25 Precinct 05,5
precinct,Ward 25 Precinct 06,5
precinct,Ward 25 Precinct 07,5
precinct,Ward 25 Precinct 08,5
precinct,Ward 25 Precinct 09,5
precinct,Ward 25 Precinct 10,5
precinct,Ward 25 Precinct 11,5
precinct,Ward 25 Precinct 12,5
precinct,Ward 25 Precinct 13,5
precinct,Ward 25 Precinct 14,5
precinct,Ward 25 Precinct 15,5
precinct,Ward 25 Precinct 16,5
precinct,Ward 25 Precinct 17,5
precinct,Ward 25 Precinct 18,5
precinct,Ward 25 Precinct 19,5
precinct,Ward 25 Precinct 20,5
precinct,Ward 25 Precinct 21,5
precinct,Ward 25 Precinct 22,5
precinct,Ward 25 Precinct 23,5
precinct,Ward 25 Precinct 24,5
precinct,Ward 25 Precinct 25,5
precinct,Ward 25 Precinct 26,5
precinct,Ward 25 Precinct 27,5
precinct,Ward 25 Precinct 28,5
precinct,Ward 25 Precinct 29,5
precinct,Ward 25 Precinct 30,5
precinct,Ward 25 Precinct 31,5
precinct,Ward 25 Precinct 32,5
precinct,Ward 26,15
precinct,Ward 26 Precinct 01,5
precinct,Ward 26 Precinct 02,5
precinct,Ward 26 Precinct 03,5
precinct,Ward 26 Precinct 04,5
precinct,Ward 26 Precinct 05,5
precinct,Ward 26 Precinct 06,5
precinct,Ward 26 Precinct 07,5
precinct,Ward 26 Precinct 08,5
precinct,Ward 26 Precinct 09,5
precinct,Ward 26 Precinct 10,5
precinct,Ward 26 Precinct 11,5
precinct,Ward 26 Precinct 12,5
precinct,Ward 26 Precinct 13,5
precinct,Ward 26 Precinct 14,4
precinct,Ward 26 Precinct 15,5
precinct,Ward 26 Precinct 16,5
precinct,Ward 26 Precinct 17,5
precinct,Ward 26 Precinct 18,5
precinct,Ward 26 Precinct 19,5
precinct,Ward 26 Precinct 20,5
precinct,Ward 26 Precinct 21,5
precinct,Ward 26 Precinct 22,5
precinct,Ward 26 Precinct 23,5
precinct,Ward 26 Precinct 24,5
precinct,Ward 26 Precinct 25,5
precinct,Ward 26 Precinct 26,5
precinct,Ward 26 Precinct 27,5
precinct,Ward 26 Precinct 28,5
precinct,Ward 26 Precinct 29,5
precinct,Ward 26 Precinct 30,5
precinct,Ward 26 Precinct 31,5
precinct,Ward 26 Precinct 32,5
precinct,Ward 26 Precinct 33,5
precinct,Ward 26 Precinct 34,5
precinct,Ward 26 Precinct 35,5
precinct,Ward 26 Precinct 36,5
precinct,Ward 26 Precinct 37,5
precinct,Ward 26 Precinct 38,5
precinct,Ward 26 Precinct 39,5
precinct,Ward 26 Precinct 40,5
precinct,Ward 26 Precinct 41,5
precinct,Ward 26 Precinct 42,5
precinct,Ward 26 Precinct 43,5
precinct,Ward 26 Precinct 44,5
precinct,Ward 26 Precinct 45,5
precinct,Ward 26 Precinct 46,5
precinct,Ward 26 Precinct 47,5
precinct,Ward 26 Precinct 48,5
precinct,Ward 26 Precinct 49,5
precinct,Ward 27 Precinct 01,5
precinct,Ward 27 Precinct 02,5
precinct,Ward 27 Precinct 03,5
precinct,Ward 27 Precinct 04,5
precinct,Ward 27 Precinct 05,4
precinct,Ward 27 Precinct 06,5
precinct,Ward 27 Precinct 07,5
precinct,Ward 27 Precinct 08,5
precinct,Ward 27 Precinct 09,5
precinct,Ward 27 Precinct 10,5
precinct,Ward 27 Precinct 11,5
precinct,Ward 27 Precinct 12,5
precinct,Ward 27 Precinct 13,5
precinct,Ward 27 Precinct 14,5
precinct,Ward 27 Precinct 15,4
precinct,Ward 27 Precinct 16,5
precinct,Ward 27 Precinct 17,5
precinct,Ward 27 Precinct 18,5
precinct,Ward 27 Precinct 19,5
precinct,Ward 27 Precinct 20,5
precinct,Ward 27 Precinct 21,5
precinct,Ward 27 Precinct 22,5
precinct,Ward 27 Precinct 23,5
precinct,Ward 27 Precinct 24,5
precinct,Ward 27 Precinct 25,5
precinct,Ward 27 Precinct 26,5
precinct,Ward 27 Precinct 27,5
precinct,Ward 27 Precinct 28,5
precinct,Ward 27 Precinct 29,4
precinct,Ward 27 Precinct 30,5
precinct,Ward 27 Precinct 31,4
precinct,Ward 27 Precinct 32,5
precinct,Ward 27 Precinct 33,5
precinct,Ward 27 Precinct 34,5
precinct,Ward 27 Precinct 35,5
precinct,Ward 27 Precinct 36,5
precinct,Ward 27 Precinct 37,5
precinct,Ward 27 Precinct 38,5
precinct,Ward 27 Precinct 39,5
precinct,Ward 27 Precinct 40,5
precinct,Ward 27 Precinct 41,4
precinct,Ward 27 Precinct 42,5
precinct,Ward 27 Precinct 43,5
precinct,Ward 27 Precinct 44,5
precinct,Ward 27 Precinct 45,5
precinct,Ward 27 Precinct 46,5
precinct,Ward 27 Precinct 47,5
precinct,Ward 27 Precinct 48,5
precinct,Ward 27 Precinct 49,5
precinct,Ward 27 Precinct 50,5
precinct,Ward 28 Precinct 01,5
precinct,Ward 28 Precinct 02,5
precinct,Ward 28 Precinct 03,5
precinct,Ward 28 Precinct 04,5
precinct,Ward 28 Precinct 05,4
precinct,Ward 28 Precinct 06,4
precinct,Ward 28 Precinct 07,5
precinct,Ward 28 Precinct 08,5
precinct,Ward 28 Precinct 09,4
precinct,Ward 28 Precinct 10,5
precinct,Ward 28 Precinct 11,5
precinct,Ward 28 Precinct 12,4
precinct,Ward 28 Precinct 13,5
precinct,Ward 28 Precinct 14,5
precinct,Ward 28 Precinct 15,3
precinct,Ward 28 Precinct 16,4
precinct,Ward 28 Precinct 17,5
precinct,Ward 28 Precinct 18,4
precinct,Ward 28 Precinct 19,5
precinct,Ward 28 Precinct 20,5
precinct,Ward 28 Precinct 21,5
precinct,Ward 28 Precinct 22,5
precinct,Ward 28 Precinct 23,5
precinct,Ward 28 Precinct 24,4
precinct,Ward 28 Precinct 25,5
precinct,Ward 28 Precinct 26,4
precinct,Ward 28 Precinct 27,5
precinct,Ward 28 Precinct 28,5
precinct,Ward 28 Precinct 29,5
precinct,Ward 28 Precinct 30,3
precinct,Ward 28 Precinct 31,5
precinct,Ward 28 Precinct 32,5
precinct,Ward 28 Precinct 33,5
precinct,Ward 28 Precinct 34,4
precinct,Ward 28 Precinct 35,5
precinct,Ward 28 Precinct 36,4
